method,iteration,loss,time,grad_evals
Nesterov,488,0.20864295870713406,0.0182270830264315,
Nesterov,490,0.2086351397575206,0.018299708026461303,
Nesterov,492,0.2086274268596605,0.018380875000730157,
Nesterov,494,0.2086198187024185,0.018455333018209785,
Nesterov,496,0.2086123136368416,0.018528792017605156,
Nesterov,498,0.20860490972393836,0.01860304200090468,
Nesterov,500,0.20859760479354653,0.018682542024180293,
Heavy Ball,0,0.5000000000000001,2.2499996703118086e-05,
Heavy Ball,2,0.32808561954896603,9.950000094249845e-05,
Heavy Ball,4,0.36230583961596274,0.00017754198051989079,
Heavy Ball,6,0.2823094541936023,0.0002501669805496931,
Heavy Ball,8,0.2984273971650007,0.0003225000109523535,
Heavy Ball,10,0.2624954983608702,0.00040670798625797033,
Heavy Ball,12,0.26722033070177054,0.00047874997835606337,
Heavy Ball,14,0.2515394805250449,0.0005507079767994583,
Heavy Ball,16,0.2535296260260086,0.0006290419842116535,
Heavy Ball,18,0.24584421663557887,0.0007014579605311155,
Heavy Ball,20,0.24535006038119808,0.0007841250044293702,
Heavy Ball,22,0.2413762001219135,0.0008607080089859664,
Heavy Ball,24,0.2406024652024074,0.0009318749653175473,
Heavy Ball,26,0.2382009607380807,0.0010092079755850136,
Heavy Ball,28,0.23710372534454535,0.0010841669864021242,
Heavy Ball,30,0.23553157203784408,0.0011569579946808517,
Heavy Ball,32,0.234646210653799,0.001230207970365882,
Heavy Ball,34,0.23359569193118496,0.00130116700893268,
Heavy Ball,36,0.23280328183839874,0.001381249981932342,
Heavy Ball,38,0.23196620819129507,0.001452583004720509,
Heavy Ball,40,0.23126719553859584,0.0015272920136339962,
Heavy Ball,42,0.2305752428908629,0.0015992919798009098,
Heavy Ball,44,0.22995528281591107,0.0016781250014901161,
Heavy Ball,46,0.22936210570039692,0.0017498329980298877,
Heavy Ball,48,0.22881914263555556,0.0018217499600723386,
Heavy Ball,50,0.2283053018409851,0.0019018749590031803,
Heavy Ball,52,0.22782504702779194,0.0019738749833777547,
Heavy Ball,54,0.22737067814940717,0.002045458008069545,
Heavy Ball,56,0.2269431883950495,0.0021174169960431755,
Heavy Ball,58,0.22653866789247468,0.0021896669641137123,
Heavy Ball,60,0.2261555727970849,0.0022615829948335886,
Heavy Ball,62,0.22579195855549825,0.0023337079910561442,
Heavy Ball,64,0.22544651665651408,0.0024127920041792095,
Heavy Ball,66,0.2251179925971859,0.002488124999217689,
Heavy Ball,68,0.2248050542170844,0.002560166991315782,
Heavy Ball,70,0.2245067040803102,0.0026323749916628003,
Heavy Ball,72,0.22422187554187736,0.0027109580114483833,
Heavy Ball,74,0.22394975351426785,0.0027823749696835876,
Heavy Ball,76,0.22368943524316257,0.002861207991372794,
Heavy Ball,78,0.2234402208663703,0.0029327499796636403,
Heavy Ball,80,0.22320138713266816,0.003004666999913752,
Heavy Ball,82,0.22297233737309088,0.003082667011767626,
Heavy Ball,84,0.22275246627714304,0.003153375000692904,
Heavy Ball,86,0.2225412547171356,0.0032253749668598175,
Heavy Ball,88,0.22233819583332606,0.00329724996117875,
Heavy Ball,90,0.22214284208126522,0.0033692920114845037,
Heavy Ball,92,0.22195476239909379,0.003440750006120652,
Heavy Ball,94,0.2217735674935667,0.003521125006955117,
Heavy Ball,96,0.2215988879440411,0.003592332999687642,
Heavy Ball,98,0.22143038568570403,0.003664374991785735,
Heavy Ball,100,0.22126774152544715,0.003743792010936886,
Heavy Ball,102,0.22111066043192776,0.003814791969489306,
Heavy Ball,104,0.22095886481399407,0.0038937919889576733,
Heavy Ball,106,0.2208120964947023,0.003964999981690198,
Heavy Ball,108,0.2206701127332067,0.004041792009957135,
Heavy Ball,110,0.22053268668248646,0.0041204579756595194,
Heavy Ball,112,0.22039960503168277,0.004191499960143119,
Heavy Ball,114,0.2202706677946588,0.004272374964784831,
Heavy Ball,116,0.22014568673675594,0.004352791991550475,
Heavy Ball,118,0.22002448490073523,0.004423625010531396,
Heavy Ball,120,0.21990689552232107,0.004501832998357713,
Heavy Ball,122,0.2197927614906988,0.004583875008393079,
Heavy Ball,124,0.21968193453710325,0.004655541968531907,
Heavy Ball,126,0.2195742747076488,0.004731791967060417,
Heavy Ball,128,0.21946964973221655,0.004803791991434991,
Heavy Ball,130,0.2193679345470987,0.004875457962043583,
Heavy Ball,132,0.21926901078437444,0.004947417008224875,
Heavy Ball,134,0.2191727663496997,0.005029583000577986,
Heavy Ball,136,0.21907909500028555,0.00510608300101012,
Heavy Ball,138,0.21898789597776597,0.005182624969165772,
Heavy Ball,140,0.2188990736533763,0.00525879196356982,
Heavy Ball,142,0.21881253721014232,0.0053384999628178775,
Heavy Ball,144,0.21872820034149681,0.005412416998296976,
Heavy Ball,146,0.2186459809768176,0.005488291964866221,
Heavy Ball,148,0.21856580102347414,0.005560207995586097,
Heavy Ball,150,0.21848758612951238,0.005633666994981468,
Heavy Ball,152,0.2184112654616054,0.005706041993107647,
Heavy Ball,154,0.21833677149955116,0.00577804195927456,
Heavy Ball,156,0.21826403984427717,0.005850332963746041,
Heavy Ball,158,0.218193009039437,0.00592349999351427,
Heavy Ball,160,0.21812362040476205,0.005995541985612363,
Heavy Ball,162,0.21805581788078576,0.00606704200617969,
Heavy Ball,164,0.21798954788371439,0.006138750002719462,
Heavy Ball,166,0.21792475916991333,0.006215374974999577,
Heavy Ball,168,0.21786140270912835,0.006287041993346065,
Heavy Ball,170,0.2177994315659018,0.006358792015817016,
Heavy Ball,172,0.21773880078850907,0.006430207984521985,
Heavy Ball,174,0.21767946730491472,0.006506250007078052,
Heavy Ball,176,0.21762138982521134,0.0065774169634096324,
Heavy Ball,178,0.21756452875009882,0.006648957962170243,
Heavy Ball,180,0.21750884608496204,0.00672033301088959,
Heavy Ball,182,0.21745430535916443,0.006791207997594029,
Heavy Ball,184,0.21740087155018745,0.006863499991595745,
Heavy Ball,186,0.2173485110122873,0.006936582969501615,
Heavy Ball,188,0.21729719140935638,0.007006916974205524,
Heavy Ball,190,0.2172468816517082,0.007079083006829023,
Heavy Ball,192,0.21719755183651848,0.007151041994802654,
Heavy Ball,194,0.21714917319168303,0.0072246670024469495,
Heavy Ball,196,0.21710171802286357,0.00730012496933341,
Heavy Ball,198,0.21705515966351416,0.0073719999636523426,
Heavy Ball,200,0.217009472427695,0.007446124975103885,
Heavy Ball,202,0.21696463156549292,0.007518332975450903,
Heavy Ball,204,0.21692061322088288,0.007589624961838126,
Heavy Ball,206,0.21687739439187576,0.0076629999675787985,
Heavy Ball,208,0.21683495289280774,0.007736624975223094,
Heavy Ball,210,0.21679326731863946,0.007808916969224811,
Heavy Ball,212,0.2167523170111385,0.00788108300184831,
Heavy Ball,214,0.21671208202683132,0.007952666957862675,
Heavy Ball,216,0.21667254310661604,0.00802541698794812,
Heavy Ball,218,0.21663368164693594,0.008097624988295138,
Heavy Ball,220,0.21659547967242004,0.008171166991814971,
Heavy Ball,222,0.21655791980990385,0.008244625001680106,
Heavy Ball,224,0.216520985263748,0.008315957966260612,
Heavy Ball,226,0.21648465979238043,0.008387957990635186,
Heavy Ball,228,0.2164489276859892,0.008459666976705194,
Heavy Ball,230,0.21641377374530066,0.008531667001079768,
Heavy Ball,232,0.21637918326138117,0.008603207999840379,
Heavy Ball,234,0.2163451419964038,0.008675042015966028,
Heavy Ball,236,0.21631163616532545,0.008745500002987683,
Heavy Ball,238,0.21627865241842484,0.008816167013719678,
Heavy Ball,240,0.21624617782465216,0.00888804200803861,
Heavy Ball,242,0.21621419985574716,0.00895966700045392,
Heavy Ball,244,0.21618270637108258,0.009031708003021777,
Heavy Ball,246,0.21615168560319503,0.009103541960939765,
Heavy Ball,248,0.21612112614396511,0.009175167011562735,
Heavy Ball,250,0.21609101693141367,0.009249750000890344,
Heavy Ball,252,0.21606134723708012,0.009321499965153635,
Heavy Ball,254,0.21603210665395386,0.009393292013555765,
Heavy Ball,256,0.21600328508492925,0.009467958007007837,
Heavy Ball,258,0.21597487273175692,0.009541291976347566,
Heavy Ball,260,0.21594686008446756,0.009615832997951657,
Heavy Ball,262,0.21591923791124168,0.009689749975223094,
Heavy Ball,264,0.21589199724870606,0.009763832960743457,
Heavy Ball,266,0.21586512939263297,0.009836125012952834,
Heavy Ball,268,0.2158386258890236,0.009907957981340587,
Heavy Ball,270,0.21581247852555685,0.009980666975025088,
Heavy Ball,272,0.2157866793233849,0.010052457975689322,
Heavy Ball,274,0.2157612205292601,0.010124207998160273,
Heavy Ball,276,0.21573609460797594,0.010196042014285922,
Heavy Ball,278,0.21571129423510807,0.010267624980770051,
Heavy Ball,280,0.2156868122900414,0.010339625005144626,
Heavy Ball,282,0.21566264184926912,0.010411957977339625,
Heavy Ball,284,0.21563877617995159,0.010483624995686114,
Heavy Ball,286,0.21561520873372322,0.010555207962170243,
Heavy Ball,288,0.21559193314073583,0.01062750001437962,
Heavy Ball,290,0.2155689432039277,0.010698958009015769,
Heavy Ball,292,0.21554623289350874,0.01077166700270027,
Heavy Ball,294,0.2155237963416511,0.01084791700122878,
Heavy Ball,296,0.21550162783737764,0.010921249981038272,
Heavy Ball,298,0.21547972182163805,0.010995541990268975,
Heavy Ball,300,0.21545807288256558,0.011070124979596585,
Heavy Ball,302,0.21543667575090633,0.011142625007778406,
Heavy Ball,304,0.2154155252956133,0.011216250015422702,
Heavy Ball,306,0.2153946165195984,0.011287832981906831,
Heavy Ball,308,0.21537394455563644,0.011359874974004924,
Heavy Ball,310,0.21535350466241346,0.011431708000600338,
Heavy Ball,312,0.21533329222071484,0.011503374960739166,
Heavy Ball,314,0.2153133027297462,0.011574500007554889,
Heavy Ball,316,0.2152935318035823,0.011646375001873821,
Heavy Ball,318,0.21527397516773863,0.011717749992385507,
Heavy Ball,320,0.21525462865586115,0.011789250012952834,
Heavy Ball,322,0.21523548820652824,0.011860541999340057,
Heavy Ball,324,0.21521654986016212,0.011931957968045026,
Heavy Ball,326,0.2151978097560438,0.01200320798670873,
Heavy Ball,328,0.21517926412942856,0.012074749974999577,
Heavy Ball,330,0.21516090930875784,0.012146457971539348,
Heavy Ball,332,0.21514274171296333,0.012218041985761374,
Heavy Ball,334,0.21512475784886045,0.012289666978176683,
Heavy Ball,336,0.21510695430862725,0.012361083005089313,
Heavy Ball,338,0.21508932776736586,0.012432916963007301,
Heavy Ball,340,0.21507187498074287,0.012504707963671535,
Heavy Ball,342,0.21505459278270678,0.01257600000826642,
Heavy Ball,344,0.21503747808327808,0.012649125012103468,
Heavy Ball,346,0.21502052786641068,0.012720791972242296,
Heavy Ball,348,0.21500373918792148,0.012792499968782067,
Heavy Ball,350,0.21498710917348532,0.012863916985224932,
Heavy Ball,352,0.2149706350166938,0.012935167003888637,
Heavy Ball,354,0.2149543139771748,0.013007708010263741,
Heavy Ball,356,0.21493814337877062,0.013079957978334278,
Heavy Ball,358,0.21492212060777358,0.013151499966625124,
Heavy Ball,360,0.21490624311121587,0.013223042013123631,
Heavy Ball,362,0.21489050839521226,0.013296749966684729,
Heavy Ball,364,0.21487491402335426,0.013367249979637563,
Heavy Ball,366,0.21485945761515277,0.013439124973956496,
Heavy Ball,368,0.214844136844529,0.013512749981600791,
Heavy Ball,370,0.21482894943835065,0.01358420797623694,
Heavy Ball,372,0.21481389317501284,0.013655832968652248,
Heavy Ball,374,0.21479896588306158,0.013727666984777898,
Heavy Ball,376,0.21478416543985876,0.013799000007566065,
Heavy Ball,378,0.21476948977028695,0.013870832975953817,
Heavy Ball,380,0.21475493684549288,0.013944791979156435,
Heavy Ball,382,0.21474050468166847,0.014016792003531009,
Heavy Ball,384,0.21472619133886744,0.014088916999753565,
Heavy Ball,386,0.2147119949198573,0.014160374994389713,
Heavy Ball,388,0.21469791356900478,0.014232541958335787,
Heavy Ball,390,0.21468394547119424,0.014304167008958757,
Heavy Ball,392,0.21467008885077707,0.014375541999470443,
Heavy Ball,394,0.21465634197055244,0.01444683299632743,
Heavy Ball,396,0.2146427031307767,0.014518541982397437,
Heavy Ball,398,0.2146291706682025,0.014590542006772012,
Heavy Ball,400,0.214615742955144,0.014663167006801814,
Heavy Ball,402,0.21460241839857092,0.014734749973285943,
Heavy Ball,404,0.2145891954392268,0.014806666993536055,
Heavy Ball,406,0.21457607255077332,0.014878999965731055,
Heavy Ball,408,0.21456304823895844,0.014950166980270296,
Heavy Ball,410,0.2145501210408089,0.015021750004962087,
Heavy Ball,412,0.21453728952384446,0.015093124995473772,
Heavy Ball,414,0.2145245522853152,0.015164957963861525,
Heavy Ball,416,0.21451190795145975,0.015236832958180457,
Heavy Ball,418,0.21449935517678467,0.01530945795821026,
Heavy Ball,420,0.21448689264336326,0.015379832999315113,
Heavy Ball,422,0.21447451906015494,0.015453125000931323,
Heavy Ball,424,0.21446223316234245,0.015522416972089559,
Heavy Ball,426,0.21445003371068802,0.015595333010423928,
Heavy Ball,428,0.21443791949090757,0.015669249987695366,
Heavy Ball,430,0.2144258893130612,0.015743791998829693,
Heavy Ball,432,0.2144139420109612,0.015815582999493927,
Heavy Ball,434,0.21440207644159634,0.01588774996344,
Heavy Ball,436,0.21439029148457098,0.015959499985910952,
Heavy Ball,438,0.21437858604156043,0.016031207982450724,
Heavy Ball,440,0.21436695903578087,0.016102875000797212,
Heavy Ball,442,0.21435540941147302,0.016174957971088588,
Heavy Ball,444,0.21434393613340041,0.01625225000316277,
Heavy Ball,446,0.2143325381863611,0.0163238329696469,
Heavy Ball,448,0.21432121457471234,0.016395207960158587,
Heavy Ball,450,0.21430996432190771,0.016467167006339878,
Heavy Ball,452,0.2142987864700473,0.016538958007004112,
Heavy Ball,454,0.21428768007943919,0.016611083003226668,
Heavy Ball,456,0.21427664422817325,0.016684332978911698,
Heavy Ball,458,0.21426567801170562,0.016764374973718077,
Heavy Ball,460,0.2142547805424545,0.016835249960422516,
Heavy Ball,462,0.21424395094940665,0.016907375014852732,
Heavy Ball,464,0.21423318837773409,0.01698408299125731,
Heavy Ball,466,0.21422249198842094,0.017063041974324733,
Heavy Ball,468,0.2142118609579,0.017136832990217954,
Heavy Ball,470,0.2142012944776989,0.017213166982401162,
Heavy Ball,472,0.21419079175409525,0.01728987495880574,
Heavy Ball,474,0.21418035200778124,0.01736154197715223,
Heavy Ball,476,0.21416997447353606,0.017433041997719556,
Heavy Ball,478,0.21415965839990794,0.01750499999616295,
Heavy Ball,480,0.21414940304890331,0.017576291982550174,
Heavy Ball,482,0.21413920769568465,0.017648166976869106,
Heavy Ball,484,0.21412907162827582,0.017720417003147304,
Heavy Ball,486,0.21411899414727506,0.01779308298137039,
Heavy Ball,488,0.2141089745655751,0.01787087495904416,
Heavy Ball,490,0.21409901220809052,0.017943000013474375,
Heavy Ball,492,0.21408910641149245,0.018014792003668845,
Heavy Ball,494,0.2140792565239489,0.01808629196602851,
Heavy Ball,496,0.2140694619048732,0.018158582970499992,
Heavy Ball,498,0.2140597219246772,0.018230042012874037,
Heavy Ball,500,0.21405003596453198,0.018301791977137327,
SGD,0,0.5000000000000001,3.574998117983341e-05,0.0
SGD,5,0.3066844723675173,0.0003629999700933695,160.0
SGD,10,0.29347146192867535,0.0005278330063447356,320.0
SGD,15,0.2824807650373558,0.000688833009917289,480.0
SGD,20,0.2883368535228772,0.0008510419866070151,640.0
SGD,25,0.28046563054504203,0.0010100419749505818,800.0
SGD,30,0.26086383696712717,0.001168832997791469,960.0
SGD,35,0.26914901269249963,0.0013268329785205424,1120.0
SGD,40,0.2701559833448059,0.0014894999912939966,1280.0
SGD,45,0.2688834298468762,0.0016481669736094773,1440.0
SGD,50,0.25444197521059164,0.0018058749847114086,1600.0
SGD,55,0.33844861625126427,0.001963125017937273,1760.0
SGD,60,0.2541721071973245,0.0021252500009723008,1920.0
SGD,65,0.2540165511806884,0.0022838329896330833,2080.0
SGD,70,0.25041698812546015,0.002439917006995529,2240.0
SGD,75,0.26144001830290536,0.002596332982648164,2400.0
SGD,80,0.24717444733312824,0.002752833010163158,2560.0
SGD,85,0.25763749148032355,0.0029151670169085264,2720.0
SGD,90,0.2521684391484901,0.0030721669900231063,2880.0
SGD,95,0.2593704459986896,0.003229374997317791,3040.0
SGD,100,0.26188739343766854,0.003385874966625124,3200.0
SGD,105,0.2447486629378463,0.003543208003975451,3360.0
SGD,110,0.25381194953527403,0.0036997499992139637,3520.0
SGD,115,0.26879365711276026,0.0038569580065086484,3680.0
SGD,120,0.2565968287607286,0.004013500001747161,3840.0
SGD,125,0.24377719489294217,0.004169167019426823,4000.0
SGD,130,0.23996113587948506,0.004325042013078928,4160.0
SGD,135,0.24000216002131822,0.0044867919641546905,4320.0
SGD,140,0.2408737832691758,0.004642500018235296,4480.0
SGD,145,0.24226494151436465,0.0048003330011852086,4640.0
SGD,150,0.24004590364734965,0.004956041986588389,4800.0
SGD,155,0.2386343322762203,0.005113125022035092,4960.0
SGD,160,0.24059101538223135,0.005270249966997653,5120.0
SGD,165,0.23779506418073815,0.005426249990705401,5280.0
SGD,170,0.256713089251762,0.005582957994192839,5440.0
SGD,175,0.24755504083679697,0.005740332999266684,5600.0
SGD,180,0.24812498563666918,0.005895333015359938,5760.0
SGD,185,0.24387529019977602,0.006056541984435171,5920.0
SGD,190,0.24070144492833398,0.006213542015757412,6080.0
SGD,195,0.23765618117177553,0.0063701249891892076,6240.0
SGD,200,0.25151321357102957,0.006526458018925041,6400.0
SGD,205,0.23881313912926785,0.006683250016067177,6560.0
SGD,210,0.2521897472806146,0.006839958019554615,6720.0
SGD,215,0.2425342677604823,0.006996124982833862,6880.0
SGD,220,0.25230610300348955,0.00715362501796335,7040.0
SGD,225,0.24820588099007998,0.007310917018912733,7200.0
SGD,230,0.24358250467162723,0.007467042014468461,7360.0
SGD,235,0.232549505035666,0.007622291974257678,7520.0
SGD,240,0.2327555506366941,0.007779082981869578,7680.0
SGD,245,0.23214565975142604,0.007935874979011714,7840.0
SGD,250,0.23100752098622943,0.008091791998595,8000.0
SGD,255,0.2720267911020932,0.00825008301762864,8160.0
SGD,260,0.23494856616942214,0.008409624977502972,8320.0
SGD,265,0.23462937626823166,0.008571667014621198,8480.0
SGD,270,0.23034707483220843,0.008730667002964765,8640.0
SGD,275,0.23036758041098399,0.008890374971088022,8800.0
SGD,280,0.24437079909449036,0.009046832972671837,8960.0
SGD,285,0.25088912863492585,0.009203833003994077,9120.0
SGD,290,0.23048825026374006,0.009360166965052485,9280.0
SGD,295,0.22995086565738435,0.009515749989077449,9440.0
SGD,300,0.2292270483825217,0.0096721249865368,9600.0
SGD,305,0.25151436448479597,0.009828499983996153,9760.0
SGD,310,0.2311507953250675,0.00998433300992474,9920.0
SGD,315,0.23144759421580957,0.010140499973203987,10080.0
SGD,320,0.24077480088358238,0.010301125003024936,10240.0
SGD,325,0.23522868368883498,0.010457917000167072,10400.0
SGD,330,0.22939554550365554,0.01061329199001193,10560.0
SGD,335,0.24543921245151018,0.01076941698556766,10720.0
SGD,340,0.22992341522182522,0.010926541988737881,10880.0
SGD,345,0.24054235328917997,0.011084207973908633,11040.0
SGD,350,0.22976677914045293,0.011241291998885572,11200.0
SGD,355,0.23214725769270514,0.01140545797534287,11360.0
SGD,360,0.2387968788393972,0.011562166968360543,11520.0
SGD,365,0.2314788674923081,0.011717874964233488,11680.0
SGD,370,0.23488030875932173,0.011874374991748482,11840.0
SGD,375,0.22967034520151544,0.012030916986986995,12000.0
SGD,380,0.24293768317621306,0.012189832981675863,12160.0
SGD,385,0.24276741299825771,0.01234658301109448,12320.0
SGD,390,0.2342405340081572,0.012502666970249265,12480.0
SGD,395,0.23984332082992335,0.012662249966524541,12640.0
SGD,400,0.22861217909120496,0.012820541975088418,12800.0
SGD,405,0.23932796136209863,0.01297691697254777,12960.0
SGD,410,0.23132810019434663,0.013134417007677257,13120.0
SGD,415,0.22696867294500755,0.013292082992848009,13280.0
SGD,420,0.2374424635846628,0.013448832964058965,13440.0
SGD,425,0.23059727711805367,0.013604082982055843,13600.0
SGD,430,0.24010720776396263,0.013760874979197979,13760.0
SGD,435,0.25923599933865726,0.013916458003222942,13920.0
SGD,440,0.2403702691875516,0.014072207966819406,14080.0
SGD,445,0.24602710377941367,0.014227874984499067,14240.0
SGD,450,0.22777791090867472,0.014383375004399568,14400.0
SGD,455,0.23666432357818976,0.014539457974024117,14560.0
SGD,460,0.2294483431132041,0.014697082981001586,14720.0
SGD,465,0.22379416799354254,0.014853874978143722,14880.0
SGD,470,0.23048365787653644,0.015009332972113043,15040.0
SGD,475,0.22424077878949183,0.015166624973062426,15200.0
SGD,480,0.2276579999627029,0.015322000021114945,15360.0
SGD,485,0.22795324915800827,0.015477582986932248,15520.0
SGD,490,0.22603343201828213,0.015634374984074384,15680.0
SGD,495,0.22931260543227514,0.01579024997772649,15840.0
SGD,500,0.24415893121534069,0.01594666700111702,16000.0
SGD,505,0.22851302943861154,0.016104625014122576,16160.0
SGD,510,0.231600608925384,0.016259207972325385,16320.0
SGD,515,0.2316447097768022,0.01642045797780156,16480.0
SGD,520,0.2474300719787015,0.016576124995481223,16640.0
SGD,525,0.24046981952295318,0.016731999989133328,16800.0
SGD,530,0.22884107128877376,0.016887291974853724,16960.0
SGD,535,0.2301215772492667,0.01704237499507144,17120.0
SGD,540,0.22462404308971723,0.017199457972310483,17280.0
SGD,545,0.22601741617932344,0.017355832969769835,17440.0
SGD,550,0.2305763105518052,0.01751116698142141,17600.0
SGD,555,0.22558475189538432,0.01766716700512916,17760.0
SGD,560,0.2438703066717039,0.01782245800131932,17920.0
SGD,565,0.25205722181683754,0.017979083000682294,18080.0
SGD,570,0.22556623790494124,0.018134041980374604,18240.0
SGD,575,0.22731366568824743,0.018289625004399568,18400.0
SGD,580,0.22858146801358095,0.018444792018271983,18560.0
SGD,585,0.24959728356902422,0.018601582967676222,18720.0
SGD,590,0.22552467820752883,0.018757542013190687,18880.0
SGD,595,0.22581884338808297,0.01891549996798858,19040.0
SGD,600,0.23602626729445164,0.019069625006522983,19200.0
SGD,605,0.23911688647924556,0.01922700001159683,19360.0
SGD,610,0.23812538097940503,0.019381541991606355,19520.0
SGD,615,0.2262342891869071,0.01953799999319017,19680.0
SGD,620,0.2392968260776526,0.019694000016897917,19840.0
SGD,625,0.22655582693935203,0.01984958298271522,20000.0
SGD,630,0.22948376672250467,0.020009458006825298,20160.0
SGD,635,0.22483002548057393,0.020165541965980083,20320.0
SGD,640,0.22412133563391812,0.020321917021647096,20480.0
SGD,645,0.2302200131577719,0.02048125001601875,20640.0
SGD,650,0.2320986064787111,0.020638749992940575,20800.0
SGD,655,0.23551591329837546,0.020798792014829814,20960.0
SGD,660,0.22767387799469194,0.02095462498255074,21120.0
SGD,665,0.2312796682496214,0.021109916968271136,21280.0
SGD,670,0.22344447136424828,0.02126629196573049,21440.0
SGD,675,0.22348981679264937,0.021422207995783538,21600.0
SGD,680,0.2258461547102229,0.021579166990704834,21760.0
SGD,685,0.22472878340859762,0.021734624984674156,21920.0
SGD,690,0.22404691522622866,0.021890166972298175,22080.0
SGD,695,0.23193539034144123,0.02204587496817112,22240.0
SGD,700,0.22339098210969538,0.022201333020348102,22400.0
SGD,705,0.2344724683350153,0.02235691697569564,22560.0
SGD,710,0.2236584325643145,0.022512333001941442,22720.0
SGD,715,0.2234219964377726,0.02266716700978577,22880.0
SGD,720,0.23179098189565406,0.022823166975285858,23040.0
SGD,725,0.23051928345883704,0.022978916997089982,23200.0
SGD,730,0.23780441311304165,0.02313416701508686,23360.0
SGD,735,0.23169491106798248,0.023290916986297816,23520.0
SGD,740,0.2236304433894798,0.02344708301825449,23680.0
SGD,745,0.23550556418195562,0.023603708017617464,23840.0
SGD,750,0.22342548837472992,0.023763249977491796,24000.0
SGD,755,0.2249506046897693,0.023920417006593198,24160.0
SGD,760,0.22455036681498616,0.024076458008494228,24320.0
SGD,765,0.22858941797894203,0.024232791969552636,24480.0
SGD,770,0.2576075806062365,0.024387707991991192,24640.0
SGD,775,0.22671453697726968,0.02454466698691249,24800.0
SGD,780,0.22413053656939938,0.024700333015061915,24960.0
SGD,785,0.2306034142364519,0.024856916978023946,25120.0
SGD,790,0.23116000716547477,0.02501412498531863,25280.0
SGD,795,0.22451077931743024,0.025169916974846274,25440.0
SGD,800,0.24103719718990455,0.025324707967229187,25600.0
SGD,805,0.22203405984112057,0.025480250013060868,25760.0
SGD,810,0.2211366056796816,0.025636332982685417,25920.0
SGD,815,0.22678737012046762,0.025792791973799467,26080.0
SGD,820,0.22936451453704826,0.025947874994017184,26240.0
SGD,825,0.22197173920150906,0.026102125004399568,26400.0
SGD,830,0.22474470957985257,0.026257499994244426,26560.0
SGD,835,0.22874578439808532,0.02641266700811684,26720.0
SGD,840,0.22467074644705515,0.026568125002086163,26880.0
SGD,845,0.2290157739703974,0.026724333001766354,27040.0
SGD,850,0.24876871596746866,0.02688037499319762,27200.0
SGD,855,0.23125566463932107,0.02703724999446422,27360.0
SGD,860,0.22623712644990046,0.027195542003028095,27520.0
SGD,865,0.2294784022162384,0.027358207968063653,27680.0
SGD,870,0.2226243580905408,0.02751495799748227,27840.0
SGD,875,0.22398521228772997,0.027671332994941622,28000.0
SGD,880,0.2233219865486223,0.02782679197844118,28160.0
SGD,885,0.2248699953284544,0.02798241697018966,28320.0
SGD,890,0.22435313562434725,0.028138082998339087,28480.0
SGD,895,0.2356302770146557,0.028294417017605156,28640.0
SGD,900,0.22230117123788065,0.028451249992940575,28800.0
SGD,905,0.22961243945167606,0.028606917010620236,28960.0
SGD,910,0.22364903416834744,0.02876633300911635,29120.0
SGD,915,0.22820039336060982,0.02892554202117026,29280.0
SGD,920,0.2324416571388234,0.029080750013235956,29440.0
SGD,925,0.22391102973810612,0.029235958005301654,29600.0
SGD,930,0.23571677554019663,0.02939141698880121,29760.0
SGD,935,0.2299101190095774,0.029547041980549693,29920.0
SGD,940,0.22944384584443203,0.029702792002353817,30080.0
SGD,945,0.23633807838732232,0.029858499998226762,30240.0
SGD,950,0.2354885101623688,0.030013957992196083,30400.0
SGD,955,0.2263690187182183,0.030168708006385714,30560.0
SGD,960,0.22235513059757694,0.03032324998639524,30720.0
SGD,965,0.22549851491954293,0.03047879197401926,30880.0
SGD,970,0.2328754524309314,0.030635082977823913,31040.0
SGD,975,0.22201046317658957,0.03079037502175197,31200.0
SGD,980,0.22265191952508992,0.0309452919755131,31360.0
SGD,985,0.22608635945975072,0.031100749969482422,31520.0
SGD,990,0.22694367063836704,0.031257082999218255,31680.0
SGD,995,0.22047588068766838,0.031412457989063114,31840.0
SGD,1000,0.24422866863628745,0.03156899998430163,32000.0
SGD,1005,0.23338604355429807,0.03172687499318272,32160.0
SGD,1010,0.22618682899616097,0.03188304201466963,32320.0
SGD,1015,0.2207091295611375,0.032039041980169713,32480.0
SGD,1020,0.2339799435832276,0.0321948750060983,32640.0
SGD,1025,0.22417812234138101,0.03235012496588752,32800.0
SGD,1030,0.22783800832690404,0.03250650002155453,32960.0
SGD,1035,0.2222851460933845,0.03266358299879357,33120.0
SGD,1040,0.22412328953487867,0.03281854197848588,33280.0
SGD,1045,0.2346510524599611,0.03297387500060722,33440.0
SGD,1050,0.22349931659233943,0.0331308749737218,33600.0
SGD,1055,0.22637826279207135,0.03328758297720924,33760.0
SGD,1060,0.224608531075385,0.033443624968640506,33920.0
SGD,1065,0.2350855024084892,0.03359891701256856,34080.0
SGD,1070,0.22790193769105732,0.033754499978385866,34240.0
SGD,1075,0.22224619453796426,0.03390995797235519,34400.0
SGD,1080,0.22553612795832648,0.03406695800367743,34560.0
SGD,1085,0.22172435502071824,0.03422258299542591,34720.0
SGD,1090,0.22432566083678615,0.03437895799288526,34880.0
SGD,1095,0.2301476061456107,0.03453462501056492,35040.0
SGD,1100,0.23153068584769101,0.03469062497606501,35200.0
SGD,1105,0.22083609763672002,0.034846541995648295,35360.0
